time	playerXPos	playerZPos	playerAngle	door1Angle	door2Angle	door3Angle	printTimeEntered	printTimeExited	AngleDifference	TimeUntilHit
24.56	-0.2446938	-1.970315	97.0793270530336	140.7999	260.7999	20.79993	22.88605	exit undefined	43.7205997047789	1.98729998658086
24.67	-0.2421642	-1.968233	97.0142143305838	138.3636	258.3636	18.36365	22.88605	exit undefined	41.3494331303537	1.87951968774335
24.78	-0.2392553	-1.966748	96.9359658901281	135.8947	255.8947	15.89468	22.88605	exit undefined	38.9587179477625	1.77085081580739
24.9	-0.2362116	-1.965361	96.8533590926298	133.3858	253.3858	13.38583	22.88605	exit undefined	36.5324746476046	1.66056702943657
25.01	-0.2330951	-1.965216	96.7642763431766	130.9764	250.9764	10.97639	22.88605	exit undefined	34.2121183101437	1.55509628682471
25.12	-0.2301031	-1.965523	96.6772067788103	128.5127	248.5127	8.512695	22.88605	exit undefined	31.8354885336897	1.44706766062226
25.23	-0.2268686	-1.96602	96.5825237764776	126.0775	246.0775	6.077454	22.88605	exit undefined	29.4949298368037	1.34067862894562
25.34	0.005228003	-1.990361	89.849504815978	123.5814	243.5815	3.581451	22.88605	exit undefined	33.7319389706431	1.53326995321105
25.46	0.007054474	-1.988533	89.7967406689818	121.0892	241.0892	1.089188	22.88605	exit undefined	31.2924469530885	1.42238395241311
25.57	0.008172583	-1.987932	89.7644538470698	118.6644	238.6644	358.6644	22.88605	exit undefined	28.8999901226568	1.31363591466622
25.67	0.009224449	-1.988046	89.7341530022853	116.3217	236.3217	356.3217	22.88605	exit undefined	26.5875861944921	1.20852664520419
25.78	0.01060914	-1.989267	89.6944346408817	113.8835	233.8835	353.8835	22.88605	exit undefined	24.1890721340207	1.09950327881912
25.89	0.01165969	-1.98982	89.6642703151338	111.4296	231.4296	351.4296	22.88605	exit undefined	21.7652874851592	0.989331249325418
26.01	0.01270649	-1.989017	89.6339817400127	108.9784	228.9784	348.9784	22.88605	exit undefined	19.3444423322529	0.879292833284222
26.13	0.01332112	-1.98636	89.6157642357351	106.298	226.298	346.298	22.88605	exit undefined	16.6822628028391	0.758284672856322
26.23	0.01119275	-1.977298	89.6756742810781	104.0696	224.0696	344.0696	22.88605	exit undefined	14.3939363146251	0.654269832482958
26.34	0.01047504	-1.968321	89.6950863746519	101.6172	221.6172	341.6172	22.88605	exit undefined	11.92207060777	0.541912300353181
26.45	0.01334004	-1.950085	89.6080610547686	99.18764	219.1877	339.1877	22.88605	exit undefined	9.57958390372747	0.435435631987612
26.56	0.0177588	-1.925922	89.471695270312	96.71845	216.7184	336.7184	22.88605	exit undefined	7.24675718330128	0.329398053786422
26.67	0.02326079	-1.89235	89.2957560945542	94.2903	214.2903	334.2903	22.88605	exit undefined	4.99454236735988	0.227024653061813
26.79	0.03323186	-1.847228	88.9693538325898	91.81627	211.8163	331.8163	22.88605	exit undefined	2.84691508830859	0.129405231286754
26.9	0.0484683	-1.797303	88.4552667415578	89.36589	209.3659	329.3659	22.88605	exit undefined	0.910623761371909	0.0413919891532686
27.01	0.07038981	-1.742481	87.6867209520204	86.93645	206.9365	326.9365	22.88605	exit undefined	119.249733820929	5.42044244640586
27.12	0.09919252	-1.680417	86.6218369514461	84.45641	204.4564	324.4564	22.88605	exit undefined	117.834576317597	5.35611710534531
27.23	0.1265652	-1.626039	85.5492706399019	82.03149	202.0315	322.0315	22.88605	exit undefined	116.482223500723	5.29464652276014
27.34	0.1462403	-1.583088	84.7221897553942	79.56505	199.565	319.5651	22.88605	exit undefined	114.842858462379	5.22012993010815
27.45	0.1625974	-1.550298	84.012630819664	77.10145	197.1014	317.1014	22.88605	exit undefined	113.088817239418	5.14040078360991
27.57	0.1766675	-1.518352	83.3632075737248	74.64706	194.6471	314.6471	22.88605	exit undefined	111.283849005865	5.05835677299387
27.68	0.1858184	-1.482226	82.8544264976276	72.19453	192.1945	312.1945	22.88605	exit undefined	109.340100174736	4.97000455339708
27.79	0.1894411	-1.443497	82.5233675784663	69.75985	189.7599	309.7599	22.88605	exit undefined	107.236481969874	4.87438554408516
27.9	0.1901066	-1.399334	82.2634403706937	67.29249	187.2925	307.2925	22.88605	exit undefined	105.029047727451	4.77404762397504
28.01	0.184609	-1.344448	82.1814878642838	64.84898	184.849	304.849	22.88605	exit undefined	102.66748827097	4.66670401231682
28.12	0.1735186	-1.277962	82.267804525803	62.38316	182.3832	302.3832	22.88605	exit undefined	100.115358926345	4.5506981330157
28.24	0.1617672	-1.197547	82.30693085609	59.93441	179.9344	299.9344	22.88605	exit undefined	97.6274754244276	4.43761251929216
28.35	0.1580998	-1.114157	81.9236014178181	57.48684	177.4868	297.4868	22.88605	exit undefined	95.5632378766155	4.34378353984616
28.46	0.1578226	-1.045431	81.4152211373061	55.01874	175.0187	295.0187	22.88605	exit undefined	93.6035204703599	4.25470547592545
28.57	0.1584495	-0.9852448	80.8637826138945	52.58088	172.5809	292.5809	22.88605	exit undefined	91.7171004122285	4.16895910964675
28.68	0.1564749	-0.930071	80.4500075146043	50.09579	170.0958	290.0958	22.88605	exit undefined	89.6457833484329	4.07480833401968
28.79	0.1527854	-0.8817276	80.1694247127652	47.66162	167.6616	287.6616	22.88605	exit undefined	87.4921963809848	3.97691801731749
28.91	0.1530976	-0.8212084	79.4396030038677	45.1916	165.1916	285.1916	22.88605	exit undefined	85.7520016103901	3.89781825501773
29.02	0.1537599	-0.7487193	78.3948678703116	42.7354	162.7354	282.7354	22.88605	exit undefined	84.3405370979501	3.83366077717955
29.13	0.1588486	-0.6774207	76.8031275624951	40.29805	160.298	280.298	22.88605	exit undefined	83.4949185495655	3.79522357043479
29.24	0.1568289	-0.6258184	75.9315129797894	37.83681	157.8368	277.8368	22.88605	exit undefined	81.9053019005817	3.72296826820826
29.35	0.1556562	-0.5905029	75.2327835343942	35.39325	155.3932	275.3932	22.88605	exit undefined	80.1604659773245	3.64365754442384
29.46	0.1570504	-0.5617913	74.3815104603701	32.91771	152.9177	272.9177	22.88605	exit undefined	78.5361988902159	3.56982722228254
29.58	0.1643978	-0.5371168	72.9819812718471	30.45119	150.4512	270.4512	22.88605	exit undefined	77.4692115839879	3.52132779927218
29.69	0.1728587	-0.511016	71.3111322163945	28.01076	148.0108	268.0107	22.88605	exit undefined	76.6996309519405	3.48634686145184
29.8	0.180235	-0.4823785	69.5123935522655	25.55415	145.5542	265.5541	22.88605	exit undefined	76.0417541680714	3.45644337127597
29.91	0.1779352	-0.4497412	68.4143098721859	23.13513	143.1351	263.1351	22.88605	exit undefined	74.7208238711002	3.39640108505001
30.02	0.1792147	-0.4068516	66.2269146527848	20.66752	140.6675	260.6675	22.88605	exit undefined	74.4406077776351	3.38366398989251
30.13	0.1816286	-0.3681922	63.7429573694931	18.19751	138.1975	258.1975	22.88605	exit undefined	74.4545504887832	3.38429774949015
30.24	0.1884475	-0.3442863	61.3056047664459	15.75744	135.7574	255.7574	22.88605	exit undefined	74.4518329395478	3.3841742245249
30.36	0.1967566	-0.3248757	58.7993695529923	13.28457	133.2846	253.2846	22.88605	exit undefined	74.4852020946518	3.38569100430235
30.47	0.2034779	-0.3112074	56.8219857226593	10.86913	130.8691	250.8691	22.88605	exit undefined	74.047140597226	3.36577911805573
30.57	0.2136336	-0.2951155	54.0992804719623	8.462522	128.4625	248.4625	22.88605	exit undefined	74.3632410810772	3.38014732186715
30.69	0.2247681	-0.2787861	51.1228924422981	6.029202	126.0292	246.0292	22.88605	exit undefined	74.9063095421075	3.40483225191398
30.8	0.2363664	-0.2622148	47.9677815758861	3.591118	123.5911	243.5911	22.88605	exit undefined	75.6233365214192	3.43742438733723
30.91	0.2528221	-0.2480588	44.4551457094097	1.132015	121.132	241.132	22.88605	exit undefined	76.6768690420247	3.48531222918294
31.02	0.2710161	-0.2362388	41.0779524045819	358.6858	118.6858	238.6858	22.88605	exit undefined	77.6078080934649	3.52762764061204
31.13	0.2875255	-0.2254149	38.0958113074199	356.228	116.228	236.228	22.88605	exit undefined	78.1322160363301	3.55146436528773
31.24	0.3032076	-0.2169268	35.5814396260548	353.7931	113.7931	233.7931	22.88605	exit undefined	78.2116817118359	3.55507644144708
31.35	0.3150762	-0.2135261	34.1253676148366	351.3478	111.3478	231.3478	22.88605	exit undefined	77.2224107054759	3.51010957752163
31.47	0.3229641	-0.2130827	33.4157133685997	348.8686	108.8686	228.8686	22.88605	exit undefined	75.4529084575722	3.42967765716237
31.58	0.3277144	-0.2115889	32.8483152276091	346.4036	106.4036	226.4036	22.88605	exit undefined	73.5553102606722	3.34342319366692
31.69	0.3312128	-0.2053477	31.7983770923058	343.9582	103.9582	223.9582	22.88605	exit undefined	72.1598138256629	3.27999153753013
31.8	0.3359336	-0.1899004	29.4791062466709	341.4738	101.4738	221.4738	22.88605	exit undefined	71.9947096712978	3.27248680324081
31.91	0.3453119	-0.1709114	26.3330181493814	339.0493	99.04935	219.0493	22.88605	exit undefined	72.7163287744467	3.30528767156576
32.02	0.3614724	-0.1560585	23.3513178674985	336.5797	96.57971	216.5797	22.88605	exit undefined	73.228394046564	3.32856336575291
32.14	0.370572	-0.1360161	20.1553452908025	334.114	94.11395	214.114	22.88605	exit undefined	73.9586073459162	3.36175487935983
32.25	0.3791143	-0.1101975	16.2076186593286	331.6534	91.65344	211.6534	22.88605	exit undefined	75.4458237234838	3.42935562379472
32.36	0.3847429	-0.08977711	13.1345551770614	329.2003	89.20026	209.2003	22.88605	exit undefined	76.0657011705948	3.45753187139067
32.47	0.395137	-0.07007599	10.0566173014656	326.7452	86.74521	206.7452	22.88605	exit undefined	76.6885914387688	3.48584506539858
32.59	0.4130426	-0.05126917	7.0756836621759	324.2261	84.22614	204.2261	22.88605	exit undefined	77.1504515917304	3.50683870871502
32.69	0.4375532	-0.0328362	4.2917200403112	321.8391	81.83911	201.8391	22.88605	exit undefined	77.5473912878138	3.52488142217336
32.81	0.4582213	-0.01106918	1.38381580455909	319.3832	79.38318	199.3832	22.88605	exit undefined	77.9993629063784	3.54542558665356
32.92	0.4780232	0.01807213	357.834909011102	316.9348	76.93484	196.9348	22.88605	exit undefined	79.0999359596009	3.59545163452732
33.03	0.4981141	0.050493	354.211793309942	314.4939	74.4939	194.4939	22.88605	exit undefined	80.2821031744329	3.64918650792877
33.14	0.5083627	0.08021617	351.033050535272	312.0197	72.01968	192.0197	22.88605	exit undefined	80.9866333026183	3.68121060466447
33.25	0.5148798	0.1102517	347.913724040366	309.5635	69.56348	189.5635	22.88605	exit undefined	81.6497525221343	3.71135238736974
33.36	0.5177094	0.1327283	345.620440235619	307.1193	67.11932	187.1193	22.88605	exit undefined	81.49888349485	3.70449470431136
33.47	0.5141494	0.1543543	343.289560731851	304.6784	64.67841	184.6784	22.88605	exit undefined	81.388845029868	3.69949295590309
33.59	0.5031813	0.1753376	340.788700681862	302.2112	62.21124	182.2112	22.88605	exit undefined	81.4225419939196	3.70102463608725
33.7	0.4875568	0.1936243	338.340402419414	299.7667	59.76669	179.7667	22.88605	exit undefined	81.42629069582	3.70119503162818
33.81	0.468736	0.2121313	335.650382843603	297.3215	57.32153	177.3215	22.88605	exit undefined	81.6711503595217	3.7123250163419
33.92	0.442554	0.2324812	332.286279934519	294.8743	54.87433	174.8743	22.88605	exit undefined	82.5880486787622	3.75400221267101
34.03	0.4150966	0.2564332	328.293569759729	292.4361	52.43613	172.4361	22.88605	exit undefined	84.142556949255	3.82466167951159
34.14	0.3822758	0.2797418	323.804085661671	289.9561	49.95605	169.9561	22.88605	exit undefined	86.1519690258286	3.91599859208312
34.26	0.3530814	0.303201	319.346380614937	287.4964	47.4964	167.4964	22.88605	exit undefined	88.1500183108442	4.00681901412928
34.37	0.3315352	0.3319817	314.961451327734	285.0607	45.06073	165.0607	22.88605	exit undefined	90.0992786527346	4.09542175694248
34.48	0.3138598	0.3557832	311.417638277806	282.5911	42.59106	162.5911	22.88605	exit undefined	91.173426175319	4.14424664433268
34.59	0.3001065	0.3745453	308.703644924247	280.1547	40.15466	160.1547	22.88605	exit undefined	91.4510181616902	4.15686446189501
34.7	0.2841369	0.3949692	305.73085733262	277.7025	37.70255	157.7025	22.88605	exit undefined	91.9716878333955	4.18053126515434
34.81	0.2686462	0.4130478	303.039965262549	275.238	35.23804	155.238	22.88605	exit undefined	92.1980718468261	4.19082144758301
34.92	0.2537448	0.428508	300.632263231104	272.7725	32.77246	152.7725	22.88605	exit undefined	92.1401977063958	4.18819080483617
35.02	0.2426413	0.4425805	298.733415996563	270.5721	30.57208	150.5721	22.88605	exit undefined	91.838666522968	4.17448484195309
35.12	0.2306271	0.4583554	296.709805113049	268.3673	28.36731	148.3673	22.88605	exit undefined	91.6575044572639	4.1662502026029
35.23	0.2173634	0.472086	294.722850373491	266.1535	26.1535	146.1535	22.88605	exit undefined	91.4306530444774	4.15593877474897
35.34	0.197831	0.4771099	292.521068484573	263.7157	23.71573	143.7157	22.88605	exit undefined	91.194660275193	4.14521183069059
35.45	0.1819242	0.4783611	290.822170259964	261.2614	21.26135	141.2614	22.88605	exit undefined	90.4391822790982	4.11087192177719
35.56	0.1719997	0.4766572	289.841763866656	258.7733	18.77335	138.7733	22.88605	exit undefined	88.9315820806098	4.04234464002772
35.67	0.1673865	0.4808524	289.193200061255	256.3276	16.32758	136.3276	22.88605	exit undefined	87.1343756223383	3.96065343737901
35.78	0.1606599	0.4873695	288.244648381085	253.8654	13.86542	133.8654	22.88605	exit undefined	85.6207690993836	3.89185314088107
35.9	0.1522414	0.4894462	287.278219095626	251.3972	11.39725	131.3972	22.88605	exit undefined	84.119028218827	3.82359219176486
36.01	0.1404342	0.4909208	285.963853318154	248.9585	8.958511	128.9585	22.88605	exit undefined	82.9946580343851	3.77248445610841
36.12	0.1236298	0.498307	283.933716014188	246.4871	6.487061	126.4871	22.88605	exit undefined	82.5533445326868	3.75242475148576
36.23	0.1051708	0.5068462	281.72254518499	244.0366	4.03656	124.0366	22.88605	exit undefined	82.3140148736038	3.74154613061835
36.34	0.08646111	0.5143564	279.54196927814	241.5733	1.573334	121.5733	22.88605	exit undefined	82.0313644620944	3.72869838464065
36.45	0.06427124	0.5200093	277.045814999102	239.1336	359.1336	119.1336	22.88605	exit undefined	82.0877909579293	3.73126322536042
36.56	0.04153243	0.523761	274.533867889128	236.6827	356.6827	116.6827	22.88605	exit undefined	82.1488713686846	3.73403960766748
36.68	0.01785988	0.5238543	271.95264023304	234.2181	354.2181	114.2181	22.88605	exit undefined	82.2654688978191	3.73933949535541
36.79	-0.001363131	0.5209074	269.850065465407	231.7766	351.7766	111.7766	22.88605	exit undefined	81.9265611215073	3.72393459643215
36.9	-0.02351158	0.5167983	267.39514084232	229.3185	349.3185	109.3185	22.88605	exit undefined	81.9233711205704	3.72378959638956
37.01	-0.04962825	0.5110528	264.453407340016	226.869	346.869	106.869	22.88605	exit undefined	82.4156417322493	3.74616553328406
37.12	-0.08027278	0.5045619	260.960342455013	224.4138	344.4138	104.4138	22.88605	exit undefined	83.4534453867835	3.79333842667198
37.23	-0.1136337	0.4970877	257.123502832252	221.9466	341.9466	101.9466	22.88605	exit undefined	84.8230761472402	3.8555943703291
37.35	-0.1465507	0.4862738	253.2285159946	219.4737	339.4737	99.47369	22.88605	exit undefined	86.2451931118454	3.92023605053843
37.46	-0.1736684	0.4771755	250.000986296061	217.0619	337.0619	97.06189	22.88605	exit undefined	87.060918611166	3.95731448232573
37.57	-0.197168	0.4697459	247.230581409765	214.6149	334.6149	94.61487	22.88605	exit undefined	87.3842714955082	3.97201234070492
37.68	-0.2139577	0.4609463	245.100664023112	212.159	332.159	92.159	22.88605	exit undefined	87.05831730013	3.957196240915
37.79	-0.2293761	0.4516776	243.077100651368	209.7151	329.7151	89.71509	22.88605	exit undefined	86.6379719804676	3.9380896354758
37.9	-0.2452572	0.4423709	240.995336811604	207.2518	327.2518	87.25183	22.88605	exit undefined	86.2565095018728	3.92075043190331
38.01	-0.2634377	0.4332511	238.698364518122	204.8005	324.8005	84.80054	22.88605	exit undefined	86.1021573324642	3.91373442420292
38.13	-0.288281	0.4248779	235.842984357712	202.3512	322.3512	82.35123	22.88605	exit undefined	86.5082424489283	3.93219283858765
38.24	-0.3161789	0.4178655	232.886947468897	199.8976	319.8976	79.89764	22.88605	exit undefined	87.0106965740713	3.95503166245779
38.35	-0.3477526	0.4111927	229.778230912124	197.4628	317.4628	77.46283	22.88605	exit undefined	87.6845834189304	3.98566288267865
38.46	-0.3763523	0.4034164	226.987810811749	195.0044	315.0044	75.00443	22.88605	exit undefined	88.0166142370789	4.0007551925945
38.57	-0.4019519	0.3936024	224.398685072383	192.5627	312.5627	72.56265	22.88605	exit undefined	88.1639675155072	4.00745306888669
38.68	-0.4246469	0.3845463	222.162951516928	190.1002	310.1002	70.10022	22.88605	exit undefined	87.937252950845	3.99714786140205
38.79	-0.4414037	0.3733613	220.226214821805	187.6623	307.6623	67.66229	22.88605	exit undefined	87.4360623998749	3.97436647272159
38.91	-0.4526258	0.3580582	218.346426225399	185.1721	305.1721	65.17212	22.88605	exit undefined	86.8256929152262	3.94662240523756
39.01	-0.4578601	0.3474503	217.193290084565	182.9259	302.9259	62.9259	22.88605	exit undefined	85.7325979769588	3.89693627167995
39.11	-0.4597974	0.3332262	215.931742189752	180.6947	300.6948	60.69476	22.88605	exit undefined	84.7630057350531	3.85286389704787
39.22	-0.4654557	0.3125436	213.88052239865	178.2515	298.2515	58.25153	22.88605	exit undefined	84.3709882214674	3.83504491915761
39.33	-0.4711788	0.2867348	211.322507749636	175.8581	295.8581	55.85809	22.88605	exit undefined	84.5355702532938	3.84252592060427
39.45	-0.4777876	0.2565727	208.235871787863	173.2871	293.2871	53.28714	22.88605	exit undefined	85.0512681047156	3.86596673203253
39.55	-0.4851741	0.2228637	204.67158228543	170.9441	290.9441	50.94409	22.88605	exit undefined	86.2725095114448	3.92147770506567
39.66	-0.4909773	0.1892314	201.077549794831	168.4955	288.4955	48.49554	22.88605	exit undefined	87.4179793799741	3.97354451727155
39.77	-0.4938131	0.1632929	198.297887205202	166.0638	286.0638	46.06378	22.88605	exit undefined	87.7658945330792	3.98935884241269
39.89	-0.4935937	0.1411977	195.963733362226	163.612	283.612	43.61203	22.88605	exit undefined	87.6482966670712	3.98401348486687
40	-0.490822	0.1252766	194.318369529944	161.1614	281.1614	41.16138	22.88605	exit undefined	86.8430226819703	3.94741012190774
40.11	-0.4873773	0.1092682	192.636543245168	158.707	278.707	38.70697	22.88605	exit undefined	86.0704422284647	3.91229282856658
40.22	-0.4847293	0.0896554	190.478984024614	156.2523	276.2523	36.25235	22.88605	exit undefined	85.7733658289017	3.89878935585917
40.33	-0.484739	0.06716847	187.88902482026	153.8033	273.8033	33.80334	22.88605	exit undefined	85.9143199063029	3.90519635937741
40.44	-0.4906837	0.04457378	185.190509805227	151.3441	271.3441	31.34412	22.88605	exit undefined	86.1535911469211	3.91607232486005
40.56	-0.4992784	0.0198791	182.280063433675	148.8831	268.8831	28.88312	22.88605	exit undefined	86.6030695008955	3.93650315913161
40.67	-0.5084413	-0.004657269	179.475193522883	146.4236	266.4236	26.42365	22.88605	exit undefined	86.9484514966484	3.95220234075674
40.78	-0.5190763	-0.0295099	176.746193620057	143.9744	263.9744	23.97443	22.88605	exit undefined	87.2282326494741	3.96491966588519
40.89	-0.5334026	-0.05282426	174.344291557096	141.5445	261.5446	21.54456	22.88605	exit undefined	87.2002488481772	3.96364767491715
41	-0.5467128	-0.07192636	172.50512649943	139.0665	259.0665	19.06653	22.88605	exit undefined	86.5614018208828	3.93460917367649
41.11	-0.5566168	-0.08792555	171.02349037343	136.6267	256.6267	16.62674	22.88605	exit undefined	85.6032491285235	3.89105677856925
41.23	-0.5644622	-0.09594357	170.353437616056	134.1528	254.1528	14.15283	22.88605	exit undefined	83.7993944151943	3.80906338250883
41.34	-0.5726173	-0.1018795	169.911562442905	131.7138	251.7138	11.71384	22.88605	exit undefined	81.8022742270174	3.71828519213715
41.45	-0.575029	-0.1061565	169.540355308632	129.2767	249.2767	9.276688	22.88605	exit undefined	79.7363323134384	3.62437874151993
41.56	-0.5761541	-0.108853	169.301197971453	126.8013	246.8013	6.801346	22.88605	exit undefined	77.5001478537425	3.52273399335193
41.67	-0.5794366	-0.1112281	169.133738628564	124.3517	244.3517	4.351685	22.88605	exit undefined	75.2179535711433	3.41899788959742
41.78	-0.5846757	-0.1161004	168.768743565323	121.8914	241.8914	1.891388	22.88605	exit undefined	73.1226367447352	3.32375621566978
41.89	-0.5870626	-0.1245786	168.019184395101	119.4242	239.4242	359.4242	22.88605	exit undefined	71.4050328290203	3.24568331041002
42.01	-0.5852234	-0.1380092	166.730766946946	116.9783	236.9783	356.9783	22.88605	exit undefined	70.2475655725854	3.19307116239024
42.12	-0.5773222	-0.1570839	164.778848455821	114.5168	234.5168	354.5168	22.88605	exit undefined	69.7379438415423	3.16990653825192
42.23	-0.5615059	-0.1827689	161.970045121168	112.0484	232.0484	352.0484	22.88605	exit undefined	70.0783862753163	3.18538119433256
42.34	-0.5378528	-0.2122445	158.465089866758	109.6074	229.6075	349.6075	22.88605	exit undefined	71.1423548964252	3.23374340438296
42.45	-0.5054141	-0.2495248	153.724277372992	107.1378	227.1378	347.1378	22.88605	exit undefined	73.4135476392153	3.33697943814615
42.57	-0.4626567	-0.2963815	147.356060523068	104.6749	224.6749	344.6749	22.88605	exit undefined	77.3188051995885	3.51449114543584
42.68	-0.4133144	-0.3527377	139.521344411745	102.1824	222.1824	342.1824	22.88605	exit undefined	82.6610362645241	3.75731983020564
42.79	-0.3645976	-0.4039073	132.071820997058	99.76294	219.7629	339.7629	22.88605	exit undefined	87.6911184560668	3.98595992982122
42.9	-0.3294129	-0.4438723	126.580383302739	97.30775	217.3077	337.3077	22.88605	exit undefined	90.7273635844679	4.12397107202127
43.01	-0.3002099	-0.4721386	122.450284851766	94.87915	214.8792	334.8792	22.88605	exit undefined	92.4288655388588	4.20131206994813
43.12	-0.2724403	-0.4944409	118.85506530196	92.41354	212.4135	332.4135	22.88605	exit undefined	93.5584707698175	4.25265776226443
43.23	-0.2446136	-0.5156788	115.377452101452	89.96914	209.9691	329.9691	22.88605	exit undefined	94.5916869976694	4.2996221362577
43.35	-0.2196468	-0.5357279	112.293480285191	87.49455	207.4946	327.4946	22.88605	exit undefined	95.201072327114	4.32732146941427
43.46	-0.2010575	-0.5600644	109.747625618183	85.03085	205.0309	325.0309	22.88605	exit undefined	95.2832200239072	4.33105545563214
43.57	-0.189029	-0.5970291	107.568625579469	82.59256	202.5926	322.5926	22.88605	exit undefined	95.0239342349837	4.3192697379538
43.68	-0.1810235	-0.6502458	105.556799200077	80.1423	200.1423	320.1423	22.88605	exit undefined	94.585496637325	4.29934075624205
43.79	-0.1706731	-0.7147367	103.430248648887	77.70559	197.7056	317.7056	22.88605	exit undefined	94.2753406455469	4.28524275661577
43.9	-0.1634946	-0.7874777	101.729009400998	75.22516	195.2252	315.2252	22.88605	exit undefined	93.4961492904077	4.24982496774581
44.02	-0.1622597	-0.8521427	100.780844591359	72.76318	192.7632	312.7632	22.88605	exit undefined	91.9823313729968	4.18101506240895
44.13	-0.1481192	-0.9035599	99.3096071912327	70.3269	190.3269	310.3269	22.88605	exit undefined	91.0172971056423	4.13714986843829
44.24	-0.140772	-0.9362365	98.5509062624956	67.85076	187.8508	307.8508	22.88605	exit undefined	89.2998551510786	4.05908432504903
44.35	-0.1476978	-0.9613956	98.7339847232582	65.40971	185.4097	305.4097	22.88605	exit undefined	86.675729021859	3.93980586462995
44.46	-0.1648387	-0.9843069	99.5069193854558	62.94711	182.9471	302.9471	22.88605	exit undefined	83.4401936516536	3.79273607507516
44.57	-0.1817498	-1.011348	100.187900848285	60.52029	180.5203	300.5203	22.88605	exit undefined	80.3323857117731	3.65147207780787
44.68	-0.1864012	-1.039649	100.164699717258	58.03976	178.0398	298.0398	22.88605	exit undefined	77.8750570576443	3.53977532080201
44.8	-0.177181	-1.070955	99.3940433331072	55.59254	175.5925	295.5925	22.88605	exit undefined	76.1985012225568	3.46356823738895
44.91	-0.1554592	-1.108176	97.9855616261781	53.16002	173.16	293.16	22.88605	exit undefined	75.1744572947204	3.41702078612365
45.02	-0.1243344	-1.157454	96.1312409662758	50.71567	170.7157	290.7157	22.88605	exit undefined	74.5844267583336	3.39020121628789
45.13	-0.08096296	-1.218701	93.8007936559313	48.26183	168.2618	288.2618	22.88605	exit undefined	74.4610357202894	3.38459253274043
45.24	-0.029553	-1.294754	91.307560654211	45.80369	165.8037	285.8037	22.88605	exit undefined	74.4961273951054	3.38618760886843
45.35	0.01510146	-1.366313	89.3667534447532	43.3512	163.3512	283.3512	22.88605	exit undefined	73.9844466590066	3.36292939359121
45.46	0.03906292	-1.420084	88.4243356329745	40.8971	160.8971	280.8971	22.88605	exit undefined	72.4727629082852	3.29421649583115
45.58	0.06202269	-1.46471	87.5752771897819	38.43452	158.4345	278.4345	22.88605	exit undefined	70.8592435316536	3.22087470598426
45.69	0.08207408	-1.506891	86.8824179316642	35.99099	155.991	275.991	22.88605	exit undefined	69.1085755680916	3.14129888945871
45.8	0.09526744	-1.547012	86.4760874128252	33.55473	153.5547	273.5547	22.88605	exit undefined	67.0786420488447	3.0490291840384
45.91	0.1037236	-1.591389	86.2708514456927	31.10728	151.1073	271.1073	22.88605	exit undefined	64.8364331002057	2.94711059546389
46.02	0.1093749	-1.637866	86.1795243321026	28.64029	148.6403	268.6403	22.88605	exit undefined	62.4607611598408	2.83912550726549
46.13	0.113156	-1.681788	86.1507628717409	26.19467	146.1947	266.1947	22.88605	exit undefined	60.0439030370725	2.72926831986693
46.24	0.1141866	-1.711308	86.182613369091	23.72505	143.7251	263.725	22.88605	exit undefined	57.5424346960946	2.61556521345884
46.36	0.1095053	-1.739581	86.3980271484026	21.26066	141.2607	261.2607	22.88605	exit undefined	54.8626311157575	2.49375595980716
46.47	0.1019195	-1.782311	86.7271685608655	18.85499	138.855	258.855	22.88605	exit undefined	52.1278214446277	2.36944642930126
46.58	0.0907841	-1.858356	87.2032207727641	16.38666	136.3867	256.3867	22.88605	exit undefined	49.1834407567769	2.23561094348986
46.69	0.1167412	-1.935778	86.5488372776304	13.94977	133.9498	253.9498	22.88605	exit undefined	47.4009298351016	2.15458771977734
46.81	0	-2	90.0000010505524	11.28666	131.2867	251.2867	22.88605	exit undefined	41.2866581901702	1.87666628137137
46.91	0	-2	90.0000010505524	9.067315	129.0673	249.0673	22.88605	exit undefined	39.0673140510711	1.77578700232141
47.01	0	-2	90.0000010505524	6.841288	126.8413	246.8413	22.88605	exit undefined	36.8412870391998	1.67460395632726
47.11	0	-2	90.0000010505524	4.621877	124.6219	244.6219	22.88605	exit undefined	34.6218761428985	1.57372164285902
47.21	0	-2	90.0000010505524	2.385012	122.385	242.385	22.88605	exit undefined	32.3850106224212	1.47204593738278
47.32	0	-2	90.0000010505524	0.08038266	120.0804	240.0804	22.88605	exit undefined	30.0803816094789	1.36729007315813
47.42	0	-2	90.0000010505524	357.8655	117.8655	237.8655	22.88605	exit undefined	27.8654774650726	1.26661261204875
47.52	0	-2	90.0000010505524	355.6275	115.6275	235.6275	22.88605	exit undefined	25.6275319084319	1.16488781401963
47.62	0	-2	90.0000010505524	353.4134	113.4134	233.4134	22.88605	exit undefined	23.4134205803069	1.06424639001395
47.72	0	-2	90.0000010505524	351.1649	111.1649	231.1649	22.88605	exit undefined	21.1649464592132	0.962043020873326
47.83	0	-2	90.0000010505524	348.9098	108.9098	228.9098	22.88605	exit undefined	18.9097584709319	0.859534475951451
47.93	0	-2	90.0000010505524	346.6038	106.6038	226.6038	22.88605	exit undefined	16.6037587150726	0.754716305230571
48.04	0	-2	90.0000010505524	344.2703	104.2703	224.2703	22.88605	exit undefined	14.2703236564788	0.648651075294493
